game_id,date,season,postseason,home_team_id,visitor_team_id,home_team_score,visitor_team_score,home_win,home_team_name,home_conference,home_division,visitor_team_name,visitor_conference,visitor_division
1038419,2024-02-25,2023,False,13,26,107,123,0,LA Clippers,West,Pacific,Sacramento Kings,West,Pacific
1038417,2024-02-25,2023,False,29,27,128,109,1,Utah Jazz,West,Northwest,San Antonio Spurs,West,Southwest
1038411,2024-02-25,2023,False,12,7,133,111,1,Indiana Pacers,East,Central,Dallas Mavericks,West,Southwest
1038410,2024-02-25,2023,False,24,14,123,113,1,Phoenix Suns,West,Pacific,Los Angeles Lakers,West,Pacific
1038416,2024-02-25,2023,False,10,8,103,119,0,Golden State Warriors,West,Pacific,Denver Nuggets,West,Northwest
1038418,2024-02-25,2023,False,25,4,80,93,0,Portland Trail Blazers,West,Northwest,Charlotte Hornets,East,Southeast
1038415,2024-02-25,2023,False,19,5,106,114,0,New Orleans Pelicans,West,Southwest,Chicago Bulls,East,Central
1038409,2024-02-25,2023,False,23,17,98,119,0,Philadelphia 76ers,East,Atlantic,Milwaukee Bucks,East,Central
1038414,2024-02-25,2023,False,11,21,110,123,0,Houston Rockets,West,Southwest,Oklahoma City Thunder,West,Northwest
1038413,2024-02-25,2023,False,1,22,109,92,1,Atlanta Hawks,East,Southeast,Orlando Magic,East,Southeast
1038423,2024-02-26,2023,False,26,16,110,121,0,Sacramento Kings,West,Pacific,Miami Heat,East,Southeast
1038421,2024-02-26,2023,False,12,28,122,130,0,Indiana Pacers,East,Central,Toronto Raptors,East,Atlantic
1038422,2024-02-26,2023,False,15,3,86,111,0,Memphis Grizzlies,West,Southwest,Brooklyn Nets,East,Atlantic
1038420,2024-02-26,2023,False,20,9,113,111,1,New York Knicks,East,Atlantic,Detroit Pistons,East,Central
1038427,2024-02-27,2023,False,1,29,124,97,1,Atlanta Hawks,East,Southeast,Utah Jazz,West,Northwest
1038425,2024-02-27,2023,False,22,3,108,81,1,Orlando Magic,East,Southeast,Brooklyn Nets,East,Atlantic
1038429,2024-02-27,2023,False,20,19,92,115,0,New York Knicks,East,Atlantic,New Orleans Pelicans,West,Southwest
1038424,2024-02-27,2023,False,6,7,121,119,1,Cleveland Cavaliers,East,Central,Dallas Mavericks,West,Southwest
1038430,2024-02-27,2023,False,18,27,114,105,1,Minnesota Timberwolves,West,Northwest,San Antonio Spurs,West,Southwest
1038434,2024-02-27,2023,False,25,16,96,106,0,Portland Trail Blazers,West,Northwest,Miami Heat,East,Southeast
1038431,2024-02-27,2023,False,5,9,95,105,0,Chicago Bulls,East,Central,Detroit Pistons,East,Central
1038426,2024-02-27,2023,False,30,10,112,123,0,Washington Wizards,East,Southeast,Golden State Warriors,West,Pacific
1038428,2024-02-27,2023,False,2,23,117,99,1,Boston Celtics,East,Atlantic,Philadelphia 76ers,East,Atlantic
1038432,2024-02-27,2023,False,17,4,123,85,1,Milwaukee Bucks,East,Central,Charlotte Hornets,East,Southeast
1038433,2024-02-27,2023,False,21,11,112,95,1,Oklahoma City Thunder,West,Northwest,Houston Rockets,West,Southwest
1038438,2024-02-28,2023,False,5,6,132,123,1,Chicago Bulls,East,Central,Cleveland Cavaliers,East,Central
1038440,2024-02-28,2023,False,13,14,112,116,0,LA Clippers,West,Pacific,Los Angeles Lakers,West,Pacific
1038436,2024-02-28,2023,False,28,7,125,136,0,Toronto Raptors,East,Atlantic,Dallas Mavericks,West,Southwest
1038435,2024-02-28,2023,False,12,19,123,114,1,Indiana Pacers,East,Central,New Orleans Pelicans,West,Southwest
1038439,2024-02-28,2023,False,8,26,117,96,1,Denver Nuggets,West,Northwest,Sacramento Kings,West,Pacific
1038437,2024-02-28,2023,False,18,15,110,101,1,Minnesota Timberwolves,West,Northwest,Memphis Grizzlies,West,Southwest
1038442,2024-02-29,2023,False,22,29,115,107,1,Orlando Magic,East,Southeast,Utah Jazz,West,Northwest
1038443,2024-02-29,2023,False,3,1,124,97,1,Brooklyn Nets,East,Atlantic,Atlanta Hawks,East,Southeast
1038448,2024-02-29,2023,False,14,30,134,131,1,Los Angeles Lakers,West,Pacific,Washington Wizards,East,Southeast
1038446,2024-02-29,2023,False,24,11,110,105,1,Phoenix Suns,West,Pacific,Houston Rockets,West,Southwest
1038447,2024-02-29,2023,False,8,16,103,97,1,Denver Nuggets,West,Northwest,Miami Heat,East,Southeast
1038444,2024-02-29,2023,False,20,10,99,110,0,New York Knicks,East,Atlantic,Golden State Warriors,West,Pacific
1038441,2024-02-29,2023,False,4,17,99,111,0,Charlotte Hornets,East,Southeast,Milwaukee Bucks,East,Central
1038445,2024-02-29,2023,False,27,21,132,118,1,San Antonio Spurs,West,Southwest,Oklahoma City Thunder,West,Northwest
1038452,2024-03-01,2023,False,28,10,105,120,0,Toronto Raptors,East,Atlantic,Golden State Warriors,West,Pacific
1038453,2024-03-01,2023,False,15,25,92,122,0,Memphis Grizzlies,West,Southwest,Portland Trail Blazers,West,Northwest
1038450,2024-03-01,2023,False,23,4,121,114,1,Philadelphia 76ers,East,Atlantic,Charlotte Hornets,East,Southeast
1038451,2024-03-01,2023,False,2,7,138,110,1,Boston Celtics,East,Atlantic,Dallas Mavericks,West,Southwest
1038457,2024-03-01,2023,False,13,30,140,115,1,LA Clippers,West,Pacific,Washington Wizards,East,Southeast
1038456,2024-03-01,2023,False,5,17,97,113,0,Chicago Bulls,East,Central,Milwaukee Bucks,East,Central
1038454,2024-03-01,2023,False,18,26,120,124,0,Minnesota Timberwolves,West,Northwest,Sacramento Kings,West,Pacific
1038455,2024-03-01,2023,False,19,12,129,102,1,New Orleans Pelicans,West,Southwest,Indiana Pacers,East,Central
1038449,2024-03-01,2023,False,9,6,100,110,0,Detroit Pistons,East,Central,Cleveland Cavaliers,East,Central
1038461,2024-03-02,2023,False,14,8,114,124,0,Los Angeles Lakers,West,Pacific,Denver Nuggets,West,Northwest
1038459,2024-03-02,2023,False,16,29,126,120,1,Miami Heat,East,Southeast,Utah Jazz,West,Northwest
1038458,2024-03-02,2023,False,3,1,114,102,1,Brooklyn Nets,East,Atlantic,Atlanta Hawks,East,Southeast
1038460,2024-03-02,2023,False,15,25,100,107,0,Memphis Grizzlies,West,Southwest,Portland Trail Blazers,West,Northwest
1038462,2024-03-02,2023,False,24,11,109,118,0,Phoenix Suns,West,Pacific,Houston Rockets,West,Southwest
1038470,2024-03-03,2023,False,24,21,110,118,0,Phoenix Suns,West,Pacific,Oklahoma City Thunder,West,Northwest
1038463,2024-03-03,2023,False,7,23,116,120,0,Dallas Mavericks,West,Southwest,Philadelphia 76ers,East,Atlantic
1038464,2024-03-03,2023,False,2,10,140,88,1,Boston Celtics,East,Atlantic,Golden State Warriors,West,Pacific
1038468,2024-03-03,2023,False,6,20,98,107,0,Cleveland Cavaliers,East,Central,New York Knicks,East,Atlantic
1038469,2024-03-03,2023,False,27,12,117,105,1,San Antonio Spurs,West,Southwest,Indiana Pacers,East,Central
1038467,2024-03-03,2023,False,28,4,111,106,1,Toronto Raptors,East,Atlantic,Charlotte Hornets,East,Southeast
1038466,2024-03-03,2023,False,22,9,113,91,1,Orlando Magic,East,Southeast,Detroit Pistons,East,Central
1038465,2024-03-03,2023,False,18,13,88,89,0,Minnesota Timberwolves,West,Northwest,LA Clippers,West,Pacific
1038476,2024-03-04,2023,False,14,21,116,104,1,Los Angeles Lakers,West,Pacific,Oklahoma City Thunder,West,Northwest
1038474,2024-03-04,2023,False,29,30,127,115,1,Utah Jazz,West,Northwest,Washington Wizards,East,Southeast
1038475,2024-03-04,2023,False,26,5,109,113,0,Sacramento Kings,West,Pacific,Chicago Bulls,East,Central
1038472,2024-03-04,2023,False,17,13,113,106,1,Milwaukee Bucks,East,Central,LA Clippers,West,Pacific
1038471,2024-03-04,2023,False,3,15,102,106,0,Brooklyn Nets,East,Atlantic,Memphis Grizzlies,West,Southwest
1038473,2024-03-04,2023,False,18,25,119,114,1,Minnesota Timberwolves,West,Northwest,Portland Trail Blazers,West,Northwest
1038485,2024-03-05,2023,False,8,24,107,117,0,Denver Nuggets,West,Northwest,Phoenix Suns,West,Pacific
1038481,2024-03-05,2023,False,20,1,100,116,0,New York Knicks,East,Atlantic,Atlanta Hawks,East,Southeast
1038483,2024-03-05,2023,False,11,27,114,101,1,Houston Rockets,West,Southwest,San Antonio Spurs,West,Southwest
1038477,2024-03-05,2023,False,4,22,89,101,0,Charlotte Hornets,East,Southeast,Orlando Magic,East,Southeast
1038479,2024-03-05,2023,False,3,23,112,107,1,Brooklyn Nets,East,Atlantic,Philadelphia 76ers,East,Atlantic
1038478,2024-03-05,2023,False,6,2,105,104,1,Cleveland Cavaliers,East,Central,Boston Celtics,East,Atlantic
1038484,2024-03-05,2023,False,7,12,120,137,0,Dallas Mavericks,West,Southwest,Indiana Pacers,East,Central
1038480,2024-03-05,2023,False,16,9,118,110,1,Miami Heat,East,Southeast,Detroit Pistons,East,Central
1038482,2024-03-05,2023,False,28,19,98,139,0,Toronto Raptors,East,Atlantic,New Orleans Pelicans,West,Southwest
1038489,2024-03-06,2023,False,11,13,116,122,0,Houston Rockets,West,Southwest,LA Clippers,West,Pacific
1038490,2024-03-06,2023,False,29,5,117,119,0,Utah Jazz,West,Northwest,Chicago Bulls,East,Central
1038486,2024-03-06,2023,False,30,22,109,119,0,Washington Wizards,East,Southeast,Orlando Magic,East,Southeast
1038487,2024-03-06,2023,False,1,6,112,101,1,Atlanta Hawks,East,Southeast,Cleveland Cavaliers,East,Central
1038488,2024-03-06,2023,False,23,15,109,115,0,Philadelphia 76ers,East,Atlantic,Memphis Grizzlies,West,Southwest
1038493,2024-03-06,2023,False,14,26,120,130,0,Los Angeles Lakers,West,Pacific,Sacramento Kings,West,Pacific
1038492,2024-03-06,2023,False,25,21,120,128,0,Portland Trail Blazers,West,Northwest,Oklahoma City Thunder,West,Northwest
1038491,2024-03-06,2023,False,10,17,125,90,1,Golden State Warriors,West,Pacific,Milwaukee Bucks,East,Central
1038494,2024-03-07,2023,False,9,3,118,112,1,Detroit Pistons,East,Central,Brooklyn Nets,East,Atlantic
1038500,2024-03-07,2023,False,26,27,131,129,1,Sacramento Kings,West,Pacific,San Antonio Spurs,West,Southwest
1038497,2024-03-07,2023,False,24,28,120,113,1,Phoenix Suns,West,Pacific,Toronto Raptors,East,Atlantic
1038495,2024-03-07,2023,False,12,18,111,113,0,Indiana Pacers,East,Central,Minnesota Timberwolves,West,Northwest
1038499,2024-03-07,2023,False,10,5,122,125,0,Golden State Warriors,West,Pacific,Chicago Bulls,East,Central
1038496,2024-03-07,2023,False,7,16,114,108,1,Dallas Mavericks,West,Southwest,Miami Heat,East,Southeast
1038498,2024-03-07,2023,False,8,2,115,109,1,Denver Nuggets,West,Northwest,Boston Celtics,East,Atlantic
1038506,2024-03-08,2023,False,21,16,107,100,1,Oklahoma City Thunder,West,Northwest,Miami Heat,East,Southeast
1038502,2024-03-08,2023,False,30,4,112,100,1,Washington Wizards,East,Southeast,Charlotte Hornets,East,Southeast
1038504,2024-03-08,2023,False,20,22,98,74,1,New York Knicks,East,Atlantic,Orlando Magic,East,Southeast
1038507,2024-03-08,2023,False,14,17,123,122,1,Los Angeles Lakers,West,Pacific,Milwaukee Bucks,East,Central
1038508,2024-03-08,2023,False,25,11,107,123,0,Portland Trail Blazers,West,Northwest,Houston Rockets,West,Southwest
1038505,2024-03-08,2023,False,15,1,92,99,0,Memphis Grizzlies,West,Southwest,Atlanta Hawks,East,Southeast
1038503,2024-03-08,2023,False,6,18,113,104,1,Cleveland Cavaliers,East,Central,Minnesota Timberwolves,West,Northwest
1038501,2024-03-08,2023,False,23,19,95,103,0,Philadelphia 76ers,East,Atlantic,New Orleans Pelicans,West,Southwest
1038509,2024-03-09,2023,False,13,5,112,102,1,LA Clippers,West,Pacific,Chicago Bulls,East,Central
1038511,2024-03-09,2023,False,9,7,124,142,0,Detroit Pistons,East,Central,Dallas Mavericks,West,Southwest
1038514,2024-03-09,2023,False,8,29,142,121,1,Denver Nuggets,West,Northwest,Utah Jazz,West,Northwest
1038513,2024-03-09,2023,False,10,27,113,126,0,Golden State Warriors,West,Pacific,San Antonio Spurs,West,Southwest
1038510,2024-03-09,2023,False,4,3,110,99,1,Charlotte Hornets,East,Southeast,Brooklyn Nets,East,Atlantic
1038515,2024-03-09,2023,False,25,28,128,118,1,Portland Trail Blazers,West,Northwest,Toronto Raptors,East,Atlantic
1038512,2024-03-09,2023,False,24,2,107,117,0,Phoenix Suns,West,Pacific,Boston Celtics,East,Atlantic
1038521,2024-03-10,2023,False,26,11,104,112,0,Sacramento Kings,West,Pacific,Houston Rockets,West,Southwest
1038523,2024-03-10,2023,False,21,15,124,93,1,Oklahoma City Thunder,West,Northwest,Memphis Grizzlies,West,Southwest
1038524,2024-03-10,2023,False,14,18,120,109,1,Los Angeles Lakers,West,Pacific,Minnesota Timberwolves,West,Northwest
1038522,2024-03-10,2023,False,6,3,101,120,0,Cleveland Cavaliers,East,Central,Brooklyn Nets,East,Atlantic
1038518,2024-03-10,2023,False,16,30,108,110,0,Miami Heat,East,Southeast,Washington Wizards,East,Southeast
1038516,2024-03-10,2023,False,13,17,117,124,0,LA Clippers,West,Pacific,Milwaukee Bucks,East,Central
1038519,2024-03-10,2023,False,20,23,73,79,0,New York Knicks,East,Atlantic,Philadelphia 76ers,East,Atlantic
1038517,2024-03-10,2023,False,1,19,103,116,0,Atlanta Hawks,East,Southeast,New Orleans Pelicans,West,Southwest
1038520,2024-03-10,2023,False,22,12,97,111,0,Orlando Magic,East,Southeast,Indiana Pacers,East,Central
1038528,2024-03-11,2023,False,27,10,102,112,0,San Antonio Spurs,West,Southwest,Golden State Warriors,West,Pacific
1038527,2024-03-11,2023,False,5,7,92,127,0,Chicago Bulls,East,Central,Dallas Mavericks,West,Southwest
1038525,2024-03-11,2023,False,9,4,114,97,1,Detroit Pistons,East,Central,Charlotte Hornets,East,Southeast
1038530,2024-03-11,2023,False,25,2,99,121,0,Portland Trail Blazers,West,Northwest,Boston Celtics,East,Atlantic
1038529,2024-03-11,2023,False,8,28,125,119,1,Denver Nuggets,West,Northwest,Toronto Raptors,East,Atlantic
1038526,2024-03-11,2023,False,6,24,111,117,0,Cleveland Cavaliers,East,Central,Phoenix Suns,West,Pacific
1038535,2024-03-12,2023,False,29,2,107,123,0,Utah Jazz,West,Northwest,Boston Celtics,East,Atlantic
1038532,2024-03-12,2023,False,15,30,109,97,1,Memphis Grizzlies,West,Southwest,Washington Wizards,East,Southeast
1038534,2024-03-12,2023,False,27,11,101,103,0,San Antonio Spurs,West,Southwest,Houston Rockets,West,Southwest
1038531,2024-03-12,2023,False,20,23,106,79,1,New York Knicks,East,Atlantic,Philadelphia 76ers,East,Atlantic
1038537,2024-03-12,2023,False,26,17,129,94,1,Sacramento Kings,West,Pacific,Milwaukee Bucks,East,Central
1038536,2024-03-12,2023,False,13,18,100,118,0,LA Clippers,West,Pacific,Minnesota Timberwolves,West,Northwest
1038533,2024-03-12,2023,False,21,12,111,121,0,Oklahoma City Thunder,West,Northwest,Indiana Pacers,East,Central
1038545,2024-03-13,2023,False,25,1,106,102,1,Portland Trail Blazers,West,Northwest,Atlanta Hawks,East,Southeast
1038543,2024-03-13,2023,False,19,6,95,116,0,New Orleans Pelicans,West,Southwest,Cleveland Cavaliers,East,Central
1038544,2024-03-13,2023,False,7,10,109,99,1,Dallas Mavericks,West,Southwest,Golden State Warriors,West,Pacific
1038546,2024-03-13,2023,False,26,14,120,107,1,Sacramento Kings,West,Pacific,Los Angeles Lakers,West,Pacific
1038540,2024-03-13,2023,False,12,5,129,132,0,Indiana Pacers,East,Central,Chicago Bulls,East,Central
1038538,2024-03-13,2023,False,9,28,113,104,1,Detroit Pistons,East,Central,Toronto Raptors,East,Atlantic
1038539,2024-03-13,2023,False,22,3,114,106,1,Orlando Magic,East,Southeast,Brooklyn Nets,East,Atlantic
1038541,2024-03-13,2023,False,16,8,88,100,0,Miami Heat,East,Southeast,Denver Nuggets,West,Northwest
1038542,2024-03-13,2023,False,15,4,98,110,0,Memphis Grizzlies,West,Southwest,Charlotte Hornets,East,Southeast
1038548,2024-03-14,2023,False,5,13,111,126,0,Chicago Bulls,East,Central,LA Clippers,West,Pacific
1038549,2024-03-14,2023,False,11,30,135,119,1,Houston Rockets,West,Southwest,Washington Wizards,East,Southeast
1038551,2024-03-14,2023,False,21,7,126,119,1,Oklahoma City Thunder,West,Northwest,Dallas Mavericks,West,Southwest
1038550,2024-03-14,2023,False,17,23,114,105,1,Milwaukee Bucks,East,Central,Philadelphia 76ers,East,Atlantic
1038552,2024-03-14,2023,False,25,20,93,105,0,Portland Trail Blazers,West,Northwest,New York Knicks,East,Atlantic
1038547,2024-03-14,2023,False,2,24,127,112,1,Boston Celtics,East,Atlantic,Phoenix Suns,West,Pacific
1038558,2024-03-15,2023,False,29,1,124,122,1,Utah Jazz,West,Northwest,Atlanta Hawks,East,Southeast
1038557,2024-03-15,2023,False,27,8,106,117,0,San Antonio Spurs,West,Southwest,Denver Nuggets,West,Northwest
1038556,2024-03-15,2023,False,19,13,112,104,1,New Orleans Pelicans,West,Southwest,LA Clippers,West,Pacific
1038554,2024-03-15,2023,False,9,16,95,108,0,Detroit Pistons,East,Central,Miami Heat,East,Southeast
1038555,2024-03-15,2023,False,28,22,103,113,0,Toronto Raptors,East,Atlantic,Orlando Magic,East,Southeast
1038553,2024-03-15,2023,False,4,24,96,107,0,Charlotte Hornets,East,Southeast,Phoenix Suns,West,Pacific
1038562,2024-03-16,2023,False,19,25,126,107,1,New Orleans Pelicans,West,Southwest,Portland Trail Blazers,West,Northwest
1038563,2024-03-16,2023,False,5,30,127,98,1,Chicago Bulls,East,Central,Washington Wizards,East,Southeast
1038566,2024-03-16,2023,False,29,18,100,119,0,Utah Jazz,West,Northwest,Minnesota Timberwolves,West,Northwest
1038565,2024-03-16,2023,False,14,10,121,128,0,Los Angeles Lakers,West,Pacific,Golden State Warriors,West,Pacific
1038567,2024-03-16,2023,False,26,20,91,98,0,Sacramento Kings,West,Pacific,New York Knicks,East,Atlantic
1038564,2024-03-16,2023,False,15,21,112,118,0,Memphis Grizzlies,West,Southwest,Oklahoma City Thunder,West,Northwest
1038560,2024-03-16,2023,False,12,3,121,100,1,Indiana Pacers,East,Central,Brooklyn Nets,East,Atlantic
1038561,2024-03-16,2023,False,23,4,109,98,1,Philadelphia 76ers,East,Atlantic,Charlotte Hornets,East,Southeast
1038559,2024-03-16,2023,False,11,6,117,103,1,Houston Rockets,West,Southwest,Cleveland Cavaliers,East,Central
1038569,2024-03-17,2023,False,9,16,101,104,0,Detroit Pistons,East,Central,Miami Heat,East,Southeast
1038571,2024-03-17,2023,False,22,28,111,96,1,Orlando Magic,East,Southeast,Toronto Raptors,East,Atlantic
1038574,2024-03-17,2023,False,13,1,93,110,0,LA Clippers,West,Pacific,Atlanta Hawks,East,Southeast
1038570,2024-03-17,2023,False,7,8,107,105,1,Dallas Mavericks,West,Southwest,Denver Nuggets,West,Northwest
1038572,2024-03-17,2023,False,30,2,104,130,0,Washington Wizards,East,Southeast,Boston Celtics,East,Atlantic
1038573,2024-03-17,2023,False,27,3,122,115,1,San Antonio Spurs,West,Southwest,Brooklyn Nets,East,Atlantic
1038568,2024-03-17,2023,False,17,24,140,129,1,Milwaukee Bucks,East,Central,Phoenix Suns,West,Pacific
1038582,2024-03-18,2023,False,14,1,136,105,1,Los Angeles Lakers,West,Pacific,Atlanta Hawks,East,Southeast
1038577,2024-03-18,2023,False,23,16,98,91,1,Philadelphia 76ers,East,Atlantic,Miami Heat,East,Southeast
1038579,2024-03-18,2023,False,29,18,104,114,0,Utah Jazz,West,Northwest,Minnesota Timberwolves,West,Northwest
1038581,2024-03-18,2023,False,26,15,121,111,1,Sacramento Kings,West,Pacific,Memphis Grizzlies,West,Southwest
1038578,2024-03-18,2023,False,5,25,110,107,1,Chicago Bulls,East,Central,Portland Trail Blazers,West,Northwest
1038580,2024-03-18,2023,False,10,20,112,119,0,Golden State Warriors,West,Pacific,New York Knicks,East,Atlantic
1038575,2024-03-18,2023,False,12,6,103,108,0,Indiana Pacers,East,Central,Cleveland Cavaliers,East,Central
1038576,2024-03-18,2023,False,2,9,119,94,1,Boston Celtics,East,Atlantic,Detroit Pistons,East,Central
1038584,2024-03-19,2023,False,30,11,114,137,0,Washington Wizards,East,Southeast,Houston Rockets,West,Southwest
1038586,2024-03-19,2023,False,27,7,107,113,0,San Antonio Spurs,West,Southwest,Dallas Mavericks,West,Southwest
1038585,2024-03-19,2023,False,3,19,91,104,0,Brooklyn Nets,East,Atlantic,New Orleans Pelicans,West,Southwest
1038583,2024-03-19,2023,False,22,4,112,92,1,Orlando Magic,East,Southeast,Charlotte Hornets,East,Southeast
1038587,2024-03-19,2023,False,18,8,112,115,0,Minnesota Timberwolves,West,Northwest,Denver Nuggets,West,Northwest
1038593,2024-03-20,2023,False,10,15,137,116,1,Golden State Warriors,West,Pacific,Memphis Grizzlies,West,Southwest
1038592,2024-03-20,2023,False,21,29,119,107,1,Oklahoma City Thunder,West,Northwest,Utah Jazz,West,Northwest
1038588,2024-03-20,2023,False,6,16,104,107,0,Cleveland Cavaliers,East,Central,Miami Heat,East,Southeast
1038595,2024-03-20,2023,False,25,13,103,116,0,Portland Trail Blazers,West,Northwest,LA Clippers,West,Pacific
1038589,2024-03-20,2023,False,9,12,103,122,0,Detroit Pistons,East,Central,Indiana Pacers,East,Central
1038590,2024-03-20,2023,False,2,17,122,119,1,Boston Celtics,East,Atlantic,Milwaukee Bucks,East,Central
